% Name;Station;Time(norwegian mean time);
% Mean air temperature (24 h);Snow depth;Precipitation (24 h)
% Ny-ålesund SN99910  
% Data valid for 15 08 2023 (CC BY 4.0), The Norwegian Meteorological Institute (MET Norway)     
01 09 2021 999 0 0
02 09 2021 999 0 0
03 09 2021 999 0 0
04 09 2021 999 0 0.1
05 09 2021 999 0 0.1
06 09 2021 999 0 0
07 09 2021 4.1 0 0
08 09 2021 3.1 0 0
09 09 2021 3.3 0 0
10 09 2021 3.9 0 0
11 09 2021 1.6 0 0
12 09 2021 2.8 0 0
13 09 2021 1.7 0 0
14 09 2021 1.7 0 0
15 09 2021 2.6 0 0.1
16 09 2021 4.1 0 0.1
17 09 2021 6.2 0 6.6
18 09 2021 7.3 0 0.1
19 09 2021 6.2 0 37
20 09 2021 6 0 5
21 09 2021 7.2 0 11.4
22 09 2021 5.5 0 0.6
23 09 2021 6.1 999 1
24 09 2021 5.6 0 0.7
25 09 2021 4 0 0.6
26 09 2021 2.7 0 1.1
27 09 2021 0.1 0 3.1
28 09 2021 1.1 0 1.4
29 09 2021 2.7 0 0
30 09 2021 3.2 0 4
01 10 2021 1.7 0 0
02 10 2021 2.5 0 0.2
03 10 2021 2.9 0 0
04 10 2021 3.6 0 0
05 10 2021 3.6 0 0.2
06 10 2021 1.9 0 1.9
07 10 2021 -1.4 0 0.4
08 10 2021 -5.2 0 0
09 10 2021 -6.4 0 0
10 10 2021 -6 0 0
11 10 2021 -3.4 0 0
12 10 2021 -1.8 0 0
13 10 2021 -1.3 7 3
14 10 2021 -3.2 5 0
15 10 2021 -2.9 5 0
16 10 2021 -4.3 5 0
17 10 2021 -6.2 2 0
18 10 2021 -8.2 1 0
19 10 2021 -8.5 0 0
20 10 2021 -6.5 0 0
21 10 2021 -5.4 0 0
22 10 2021 -5.5 9 3.5
23 10 2021 -6.6 9 0
24 10 2021 -7 8 0
25 10 2021 -6.9 8 0
26 10 2021 -7 6 0
27 10 2021 -4.3 5 0
28 10 2021 -4 5 0
29 10 2021 -4.8 5 0
30 10 2021 -3.5 5 0
31 10 2021 -0.4 7 1.6
01 11 2021 -1.9 11 1.5
02 11 2021 -8.9 15 4
03 11 2021 -8.2 16 6
04 11 2021 -7.5 15 3.6
05 11 2021 -9.2 15 0
06 11 2021 -7.6 15 0
07 11 2021 -10.9 15 0
08 11 2021 -11.3 15 0
09 11 2021 -3.3 15 0.3
10 11 2021 -4.9 40 46.5
11 11 2021 -12.9 64 1.5
12 11 2021 -15.2 60 0
13 11 2021 -13.6 60 0
14 11 2021 -10.2 60 1.5
15 11 2021 -7.9 60 0.4
16 11 2021 -6.6 44 1.4
17 11 2021 -3.5 38 0.1
18 11 2021 -4.9 36 0
19 11 2021 -8.7 36 0
20 11 2021 -11.2 38 0
21 11 2021 -13.8 36 0
22 11 2021 -13.4 36 0
23 11 2021 -12.9 36 0
24 11 2021 -13.4 36 0
25 11 2021 -12.6 35 0
26 11 2021 -15.7 35 0
27 11 2021 -9.5 35 0
28 11 2021 -9.2 35 0
29 11 2021 -7.4 35 0
30 11 2021 -9.9 35 0
01 12 2021 -9.8 35 0
02 12 2021 -2.8 17 3.6
03 12 2021 1.2 52 18.2
04 12 2021 -5.2 48 14
05 12 2021 -10 51 2.3
06 12 2021 -0.3 47 2
07 12 2021 -0.7 52 7.2
08 12 2021 -2.9 51 0.6
09 12 2021 -3.3 51 0
10 12 2021 -1 51 0
11 12 2021 -2.2 61 13.2
12 12 2021 -1.6 64 7
13 12 2021 -1 63 1.6
14 12 2021 -2.5 62 0
15 12 2021 -3.1 61 0
16 12 2021 -5.2 56 0
17 12 2021 -2.2 56 0
18 12 2021 -1.9 54 0
19 12 2021 -3.9 53 0
20 12 2021 -7.3 51 0
21 12 2021 -6.1 51 0
22 12 2021 -10 51 0
23 12 2021 -11.1 51 0
24 12 2021 -11.4 50 0
25 12 2021 -9.8 50 0
26 12 2021 -3.7 49 0
27 12 2021 -7.5 39 0
28 12 2021 -10.3 39 0
29 12 2021 -10.5 39 0
30 12 2021 -11 39 0
31 12 2021 -11.5 39 0
01 01 2022 -10.1 39 0
02 01 2022 -10.3 39 0
03 01 2022 -12 38 0
04 01 2022 -14.1 38 0
05 01 2022 -12.5 38 0
06 01 2022 -9.1 45 3.5
07 01 2022 -10.7 50 3
08 01 2022 -9.5 49 0
09 01 2022 -4.2 50 1.7
10 01 2022 -8.1 52 4
11 01 2022 -2.3 52 0.2
12 01 2022 0.6 39 0.4
13 01 2022 -0.4 38 0
14 01 2022 -10.2 38 0
15 01 2022 -14 38 0
16 01 2022 -12.3 38 0
17 01 2022 -14.5 38 0
18 01 2022 -11.3 38 0
19 01 2022 -8.7 37 0
20 01 2022 -9.6 37 0
21 01 2022 -7.2 37 0
22 01 2022 -0.4 51 7.6
23 01 2022 -3.2 67 6.5
24 01 2022 -8.4 67 0.9
25 01 2022 -8.3 59 10.6
26 01 2022 -11.4 58 2.5
27 01 2022 -12.1 58 0
28 01 2022 -11.3 58 0
29 01 2022 -12.6 58 0
30 01 2022 -13.8 58 0
31 01 2022 -13.1 58 0
01 02 2022 -9.7 58 0
02 02 2022 -9.9 62 3.1
03 02 2022 -8.8 62 0
04 02 2022 -6 62 0
05 02 2022 -9.9 58 0
06 02 2022 -9.2 58 0
07 02 2022 -7.2 58 0
08 02 2022 -8.2 62 2.5
09 02 2022 -11.5 58 0.1
10 02 2022 -7.9 62 0.6
11 02 2022 -6.7 62 0
12 02 2022 -9 60 0
13 02 2022 -9.1 59 0
14 02 2022 -9.1 59 0
15 02 2022 -7.6 59 0.2
16 02 2022 -8.1 59 0
17 02 2022 -9.2 59 0
18 02 2022 -13 59 0
19 02 2022 -14.8 59 0
20 02 2022 -15.8 59 0
21 02 2022 -16 58 0
22 02 2022 -17 58 0
23 02 2022 -20 59 1.5
24 02 2022 -22.2 58 0.1
25 02 2022 -20.4 59 0.5
26 02 2022 -15 63 4
27 02 2022 -16.4 59 4.3
28 02 2022 -16 59 0.1
01 03 2022 -15.9 60 0.5
02 03 2022 -14.6 59 0
03 03 2022 -14.7 58 0.9
04 03 2022 -14.5 58 0
05 03 2022 -5.9 58 0
06 03 2022 -2.1 58 0.1
07 03 2022 -1.9 58 1.3
08 03 2022 -2.6 61 0.4
09 03 2022 -2.1 61 0.5
10 03 2022 -4.4 66 3.4
11 03 2022 -11.4 60 1
12 03 2022 -6.3 60 0
13 03 2022 2.6 62 1.5
14 03 2022 1.1 60 5.5
15 03 2022 3.2 59 4.5
16 03 2022 3.1 54 42.6
17 03 2022 0.3 55 20.6
18 03 2022 -5.7 59 10.4
19 03 2022 -3.6 59 0
20 03 2022 -7.4 68 4.7
21 03 2022 -4.5 70 0.5
22 03 2022 -8.9 60 2
23 03 2022 -15.4 59 0
24 03 2022 -16.8 59 0
25 03 2022 -16.9 59 0
26 03 2022 -15.9 59 0
27 03 2022 -13.2 59 0
28 03 2022 -10.8 59 0
29 03 2022 -9.6 59 0
30 03 2022 -9.6 59 0
31 03 2022 -10.9 59 0
01 04 2022 -14.4 58 0
02 04 2022 -14.5 59 0
03 04 2022 -13.4 59 0
04 04 2022 -10.9 59 0
05 04 2022 -9.7 59 0
06 04 2022 -10.1 59 0
07 04 2022 -10.2 59 0
08 04 2022 -10.4 59 0
09 04 2022 -7.3 59 0
10 04 2022 -7.2 59 0
11 04 2022 -8 59 0
12 04 2022 -6.9 59 0
13 04 2022 -7 60 1.1
14 04 2022 -6.1 60 0.9
15 04 2022 -2.6 63 1.1
16 04 2022 -3.5 69 7.6
17 04 2022 -7.5 68 3
18 04 2022 -7 68 0.7
19 04 2022 -6.5 68 0
20 04 2022 -1.8 68 0.1
21 04 2022 -0.7 68 0
22 04 2022 -5.8 72 0.9
23 04 2022 -7.7 70 0
24 04 2022 -12.3 71 0.3
25 04 2022 -14.5 71 0
26 04 2022 -16.4 69 0
27 04 2022 -16.4 72 2.7
28 04 2022 -13.5 70 0.1
29 04 2022 -12.9 70 0
30 04 2022 -10.9 69 0
01 05 2022 -10.2 69 0
02 05 2022 -11.3 69 0
03 05 2022 -10.1 69 0
04 05 2022 -7.6 69 0
05 05 2022 -5.6 69 0
06 05 2022 -5.1 70 0.8
07 05 2022 -9.6 69 0
08 05 2022 -9.7 68 1.5
09 05 2022 -9.8 68 3.6
10 05 2022 -7.2 68 0
11 05 2022 -6.7 67 0
12 05 2022 -5.4 67 0
13 05 2022 -4.2 67 0
14 05 2022 -3.4 67 0
15 05 2022 -2 67 0
16 05 2022 -1.6 67 0.1
17 05 2022 -2.3 66 0.4
18 05 2022 -3.4 66 0
19 05 2022 -1.9 68 1.1
20 05 2022 -0.9 67 0
21 05 2022 2.7 65 1.9
22 05 2022 1.2 60 23.7
23 05 2022 3.1 63 6.1
24 05 2022 4.3 59 1.7
25 05 2022 3.6 54 0.6
26 05 2022 4.2 50 3.1
27 05 2022 5.7 46 0.1
28 05 2022 6.6 43 0
29 05 2022 6.8 33 0
30 05 2022 6.1 22 0
31 05 2022 5.4 10 0
01 06 2022 7.1 0 0
02 06 2022 5.4 0 0
03 06 2022 5.1 0 0
04 06 2022 5.2 0 0.5
05 06 2022 6.6 0 5
06 06 2022 6.7 0 0.1
07 06 2022 5.8 0 0
08 06 2022 5.8 0 0
09 06 2022 5.4 0 0
10 06 2022 3.8 0 0
11 06 2022 3.3 0 0
12 06 2022 3.8 0 0.2
13 06 2022 3.2 0 0
14 06 2022 3.4 0 0
15 06 2022 2.9 0 0
16 06 2022 4.6 0 0
17 06 2022 5.2 0 0.2
18 06 2022 5.5 0 0.1
19 06 2022 5 0 0.2
20 06 2022 5 0 0.1
21 06 2022 7 0 0
22 06 2022 5.9 0 0
23 06 2022 7.6 0 0
24 06 2022 7.6 0 0
25 06 2022 8.5 0 0
26 06 2022 7.1 0 0
27 06 2022 6.3 0 0
28 06 2022 7.9 0 0
29 06 2022 7.8 0 1.1
30 06 2022 6.7 0 6.6
01 07 2022 6.5 0 3
02 07 2022 7.1 0 1.2
03 07 2022 6.6 0 0.2
04 07 2022 6.4 0 0
05 07 2022 5.9 0 2.9
06 07 2022 7.5 0 0
07 07 2022 7.5 0 0
08 07 2022 6.3 0 0
09 07 2022 5.3 0 0
10 07 2022 6.2 0 0
11 07 2022 6.9 0 1.1
12 07 2022 8 0 8.9
13 07 2022 9.4 0 0.3
14 07 2022 9.5 0 0.6
15 07 2022 10.8 0 0
16 07 2022 12 0 0.1
17 07 2022 9.9 0 0
18 07 2022 10.9 0 0
19 07 2022 10.6 0 0
20 07 2022 7.2 0 0
21 07 2022 7.5 0 0
22 07 2022 7.9 0 0
23 07 2022 7.5 0 0.8
24 07 2022 5.8 0 0
25 07 2022 7 0 0
26 07 2022 7.1 0 0
27 07 2022 6.2 0 0
28 07 2022 4.6 0 0.1
29 07 2022 6.3 0 2.8
30 07 2022 8.2 0 3.9
31 07 2022 8.3 0 5.2
01 08 2022 7.2 0 0
02 08 2022 7.3 0 0.1
03 08 2022 6.7 0 2.6
04 08 2022 6.5 0 4.6
05 08 2022 6.8 0 0.1
06 08 2022 6.8 0 0.1
07 08 2022 6.2 0 1.6
08 08 2022 5.8 0 2.5
09 08 2022 5.6 0 2
10 08 2022 7.3 0 0
11 08 2022 7.4 0 0
12 08 2022 5.7 0 0
13 08 2022 4 0 0.2
14 08 2022 4.1 0 0
15 08 2022 4.6 0 0
16 08 2022 6.1 0 0.1
17 08 2022 6.3 0 0
18 08 2022 6.1 0 6.4
19 08 2022 5.1 0 16.1
20 08 2022 2.9 0 13.9
21 08 2022 3.6 0 0.1
22 08 2022 4.9 0 0
23 08 2022 5 0 0
24 08 2022 3.7 0 0.2
25 08 2022 3.2 0 7.1
26 08 2022 3.2 0 0.3
27 08 2022 2.7 0 0
28 08 2022 2.9 0 0
29 08 2022 2.9 0 0.3
30 08 2022 3.4 0 1.4
31 08 2022 3.5 0 0.1
01 09 2022 6 0 0
02 09 2022 7.5 0 0.1
03 09 2022 6.3 0 0
04 09 2022 4.9 0 0.2
05 09 2022 3.4 0 1.3
06 09 2022 3.9 0 0.1
07 09 2022 4.8 0 0
08 09 2022 3.4 0 0.1
09 09 2022 2.6 0 0
10 09 2022 1 1 17
11 09 2022 1 1 2.2
12 09 2022 0.3 0 2.2
13 09 2022 2.1 0 2
14 09 2022 0.7 0 0
15 09 2022 0.8 0 0
16 09 2022 -0.2 0 1
17 09 2022 -0.2 0 1.1
18 09 2022 -0.2 0 0
19 09 2022 0.4 0 0
20 09 2022 2.2 0 0
21 09 2022 2.1 0 0
22 09 2022 2.3 0 0
23 09 2022 5.5 0 0.2
24 09 2022 4.6 0 6.2
25 09 2022 4.9 0 5.3
26 09 2022 6.7 0 3.1
27 09 2022 5.5 0 0
28 09 2022 3.9 0 0
29 09 2022 4 0 0.4
30 09 2022 4.8 0 4.5
01 10 2022 2.6 0 3
02 10 2022 3.2 0 0
03 10 2022 2.3 0 0.1
04 10 2022 2.6 0 0.3
05 10 2022 3.5 0 0
06 10 2022 3.3 0 0
07 10 2022 4.7 0 0
08 10 2022 4.6 0 0
09 10 2022 3.3 0 0
10 10 2022 1.1 0 0
11 10 2022 1.8 0 0
12 10 2022 1.6 0 0
13 10 2022 0.1 0 0
14 10 2022 -5.5 0 0
15 10 2022 -4.5 1 1.4
16 10 2022 -3.3 0 0
17 10 2022 -3 2 1.2
18 10 2022 -2.4 5 1.4
19 10 2022 -5.7 6 6.2
20 10 2022 -5 7 3.9
21 10 2022 -5.8 7 0
22 10 2022 -6.8 7 0
23 10 2022 -6.2 7 0
24 10 2022 -6.5 16 5.6
25 10 2022 -8.7 17 3.5
26 10 2022 -9.1 17 0
27 10 2022 -3.8 10 0
28 10 2022 -4.6 10 3.2
29 10 2022 -5.1 10 1.5
30 10 2022 -3.5 11 1.9
31 10 2022 -2.3 17 3.6
01 11 2022 0.8 14 0.1
02 11 2022 2.2 12 0
03 11 2022 0.4 10 0.7
04 11 2022 -2.5 10 0
05 11 2022 -2.6 14 1.5
06 11 2022 -2.1 13 0.6
07 11 2022 -4.3 14 5
08 11 2022 -6.7 15 1
09 11 2022 -5.9 16 0.2
10 11 2022 -4.7 16 0
11 11 2022 -5.2 16 0
12 11 2022 -4.2 16 0
13 11 2022 -3.1 18 3.1
14 11 2022 -2.5 18 2.4
15 11 2022 -3.7 17 0
16 11 2022 -1.2 15 14.2
17 11 2022 -7.1 15 5
18 11 2022 3.3 14 1
19 11 2022 3 8 11
20 11 2022 2.4 0 8.8
21 11 2022 0.6 0 3.6
22 11 2022 1 0 0.6
23 11 2022 0.7 0 3.5
24 11 2022 -1.4 1 2
25 11 2022 -5.7 4 2.8
26 11 2022 -7.6 4 0.1
27 11 2022 0.5 4 0
28 11 2022 1.9 4 0.1
29 11 2022 4.6 0 1
30 11 2022 1.3 1 5.8
01 12 2022 2.1 2 6.8
02 12 2022 5.8 0 0.1
03 12 2022 -0.4 0 53
04 12 2022 -2.1 1 2
05 12 2022 -9.9 8 12.5
06 12 2022 -13.1 5 0.2
07 12 2022 -7.7 5 0
08 12 2022 -5.2 4 0
09 12 2022 -4.5 4 0.1
10 12 2022 -5.8 5 0.1
11 12 2022 -4.4 5 0
12 12 2022 -14.8 5 0
13 12 2022 -17.9 4 2
14 12 2022 -17 4 0
15 12 2022 -13.4 4 0
16 12 2022 -13.8 3 0
17 12 2022 -14.1 4 0.2
18 12 2022 -12.5 4 0.1
19 12 2022 -10 4 0
20 12 2022 -10.8 4 0
21 12 2022 -10.8 3 0
22 12 2022 -6.4 3 0
23 12 2022 -13.7 3 0.1
24 12 2022 -16.8 3 0
25 12 2022 -16.3 3 0
26 12 2022 -11.6 3 0
27 12 2022 -3.6 3 0
28 12 2022 -1.2 5 1.5
29 12 2022 -3.4 4 1.6
30 12 2022 -8.5 23 8.5
31 12 2022 -0.2 20 0.3
01 01 2023 1.3 20 0.1
02 01 2023 0.1 14 0
03 01 2023 -0.5 13 0
04 01 2023 -2.1 9 0
05 01 2023 -0.1 18 11.6
06 01 2023 -0.6 22 5.5
07 01 2023 -2.1 27 4.3
08 01 2023 -2 20 0
09 01 2023 -2.3 19 0
10 01 2023 -1.2 18 0
11 01 2023 -4.3 18 0
12 01 2023 -5.6 17 0
13 01 2023 -2 16 0.2
14 01 2023 -0.7 15 0
15 01 2023 -3.3 9 0
16 01 2023 -9.1 6 0
17 01 2023 -7.2 5 0
18 01 2023 -8.9 4 0
19 01 2023 -6.6 4 0
20 01 2023 -1.9 4 0
21 01 2023 -5.3 9 3.9
22 01 2023 -0.5 1 1.5
23 01 2023 -1 1 3.8
24 01 2023 -5 5 1.4
25 01 2023 -8.3 6 0.2
26 01 2023 -11.5 5 0
27 01 2023 -10.2 5 0
28 01 2023 -8.1 5 0
29 01 2023 -4.1 5 0
30 01 2023 -7 5 0
31 01 2023 -10.2 5 0
01 02 2023 -11.1 5 0
02 02 2023 -11.8 5 0
03 02 2023 -9.7 5 0.3
04 02 2023 -9.4 5 0.5
05 02 2023 -5.6 4 0
06 02 2023 -1.9 5 0.4
07 02 2023 -5.6 14 15.2
08 02 2023 -5.1 34 17.7
09 02 2023 -6.7 48 19
10 02 2023 -8.5 39 0.6
11 02 2023 -8.6 37 1.1
12 02 2023 -6.5 37 0
13 02 2023 -7 33 0
14 02 2023 -3.2 32 0.4
15 02 2023 -4.4 15 6.3
16 02 2023 -3.7 15 1.2
17 02 2023 -5.8 16 0.7
18 02 2023 -12.5 16 0.5
19 02 2023 -13.5 16 0
20 02 2023 -14.3 15 0
21 02 2023 -5.1 32 6.5
22 02 2023 -4.9 42 13.4
23 02 2023 -1.1 36 1.3
24 02 2023 -1.7 35 0.7
25 02 2023 -3.4 40 4.3
26 02 2023 -6.7 39 3.4
27 02 2023 -11.9 39 1.2
28 02 2023 -12.3 37 14.5
01 03 2023 -4.8 36 0
02 03 2023 -4 35 0
03 03 2023 -12.9 35 2.3
04 03 2023 -14.8 35 0
05 03 2023 -17.5 34 3.4
06 03 2023 -13.5 34 0
07 03 2023 -14.8 33 0
08 03 2023 -14.6 34 2
09 03 2023 -16.3 32 0.4
10 03 2023 -9.2 32 0.1
11 03 2023 -10 32 0
12 03 2023 -9.5 32 0
13 03 2023 -10.4 30 0
14 03 2023 -13.8 30 0
15 03 2023 -16.8 30 0
16 03 2023 -18.8 30 0
17 03 2023 -13.3 30 0
18 03 2023 -10.9 30 0.2
19 03 2023 -14.9 30 0
20 03 2023 -18.1 30 3.9
21 03 2023 -21.4 30 0
22 03 2023 -16.9 30 0
23 03 2023 -15.6 32 2.5
24 03 2023 -15.5 30 0
25 03 2023 -14.6 30 0
26 03 2023 -13.8 30 0
27 03 2023 -12.6 30 0
28 03 2023 -15.1 30 0.1
29 03 2023 -11.8 30 0
30 03 2023 -6.8 32 0.5
31 03 2023 -5.5 43 3.5
01 04 2023 -10.2 41 0.3
02 04 2023 -9.2 41 1.7
03 04 2023 -9.9 45 5.2
04 04 2023 -13.9 36 1.9
05 04 2023 -7.4 36 0.1
06 04 2023 1 31 3.5
07 04 2023 -8.4 28 1.4
08 04 2023 -10 29 3.5
09 04 2023 -2.2 35 3.5
10 04 2023 -5 45 13.8
11 04 2023 -2.1 45 0
12 04 2023 0.8 45 0
13 04 2023 0.3 44 0
14 04 2023 3 43 0
15 04 2023 3.8 32 3
16 04 2023 2.1 29 0.2
17 04 2023 -2.2 27 6.3
18 04 2023 -3.7 27 1.6
19 04 2023 -7.6 27 3.9
20 04 2023 -11.8 27 0.1
21 04 2023 -14.5 27 0
22 04 2023 -11.8 27 0
23 04 2023 -5.6 27 0
24 04 2023 -4.8 25 0
25 04 2023 -4.2 26 0
26 04 2023 -3.7 26 0
27 04 2023 -1.9 25 0
28 04 2023 -2.8 37 7
29 04 2023 -1 54 13.1
30 04 2023 -6.5 53 1.5
01 05 2023 -11.9 46 0
02 05 2023 -9.9 53 0
03 05 2023 -6.4 40 0
04 05 2023 -2.7 42 1
05 05 2023 -1.7 43 0.5
06 05 2023 -0.8 41 0.2
07 05 2023 -0.9 37 0.4
08 05 2023 -1.6 36 0
09 05 2023 -2 37 0.5
10 05 2023 -0.3 37 1.7
11 05 2023 -2.9 34 3.1
12 05 2023 -6.6 34 0.1
13 05 2023 -0.9 33 1.7
14 05 2023 -5 34 3.2
15 05 2023 -5.9 33 0
16 05 2023 -3.7 33 0
17 05 2023 -4.2 33 0
18 05 2023 -2.8 33 0
19 05 2023 -0.7 33 0
20 05 2023 1.3 31 0
21 05 2023 3.4 26 13
22 05 2023 2.8 21 11.3
23 05 2023 3.3 12 17.5
24 05 2023 2.3 14 14.3
25 05 2023 1.4 10 0
26 05 2023 -0.5 8 3
27 05 2023 -1.3 5 0
28 05 2023 -0.4 4 0
29 05 2023 2.1 4 0
30 05 2023 2 4 0
31 05 2023 1.6 3 0.7
01 06 2023 0.5 0 0
02 06 2023 -0.5 0 0
03 06 2023 1.6 0 0
04 06 2023 2.5 0 0
05 06 2023 1.3 0 0
06 06 2023 3.1 0 0
07 06 2023 2.4 0 0
08 06 2023 0.6 0 0
09 06 2023 1.2 0 0
10 06 2023 3.4 0 0
11 06 2023 4.2 0 0.9
12 06 2023 1.7 0 5.3
13 06 2023 1.9 0 9.6
14 06 2023 1.4 0 0.4
15 06 2023 1.6 0 2.1
16 06 2023 3.5 0 0
17 06 2023 5.3 0 0
18 06 2023 4.7 0 2
19 06 2023 5.6 0 1.5
20 06 2023 6.9 0 0
21 06 2023 8.7 0 0.3
22 06 2023 6.6 0 0
23 06 2023 8.1 0 0
24 06 2023 4.2 0 0
25 06 2023 4 0 0.1
26 06 2023 5.2 0 0
27 06 2023 7.1 0 0
28 06 2023 5.8 0 0
29 06 2023 5.2 0 0
30 06 2023 5.4 0 0
01 07 2023 5 0 0
02 07 2023 5.1 0 0
03 07 2023 10.1 0 0
04 07 2023 10 0 0
05 07 2023 10.2 0 0
06 07 2023 9.5 0 0
07 07 2023 9.1 0 0
08 07 2023 8.5 0 0
09 07 2023 6.4 0 0.1
10 07 2023 6.4 0 0.1
11 07 2023 7.8 0 0
12 07 2023 6.4 0 0.1
13 07 2023 7.8 0 0
14 07 2023 9.2 0 0
15 07 2023 8.7 0 0
16 07 2023 7.6 0 0
17 07 2023 8.3 0 0
18 07 2023 7.6 0 0
19 07 2023 8.7 0 0.4
20 07 2023 7.4 0 0
21 07 2023 7.7 0 0
22 07 2023 7 0 0
23 07 2023 7.7 0 0
24 07 2023 6.9 0 0
25 07 2023 6.9 0 0
26 07 2023 8.8 0 0
27 07 2023 6.7 0 0
28 07 2023 5.8 0 0
29 07 2023 4.7 0 0
30 07 2023 5.8 0 0
31 07 2023 6.5 0 7.2
01 08 2023 7.3 999 4.3
02 08 2023 6.5 999 0.1
03 08 2023 8.3 999 0.9
04 08 2023 9.4 999 11.6
05 08 2023 8 999 7.9
06 08 2023 5.6 999 4.5
07 08 2023 6 0 14.3
08 08 2023 6.4 0 1.2
09 08 2023 8.1 999 0
10 08 2023 8.2 0 0
11 08 2023 7.2 0 0
12 08 2023 7.4 0 0
13 08 2023 6.9 0 4.7
14 08 2023 7.4 0 0
15 08 2023 999 0 0
